Ground Trouth,Dist0,Fate1,Dist1,Fate2,Dist2,Fate3,Dist3,Fate4,Dist4,Fate5,Dist5,Fate6,Dist6,Fate7,Dist7
1.0,0.0,1.0,0.9574359521973458,0.0,1.0087022610614038,1.0,1.023410534954759,1.0,1.1024063810131959,1.0,1.1357462075309825,1.0,1.1559879130407913,0.0,1.691252191203842
0.0,0.0,0.0,0.9109744375164418,0.0,0.9437078659689744,0.0,1.0929933479397123,0.0,1.147887957782662,0.0,1.454911562886375,0.0,1.6456614935766445,1.0,1.6973216590637492
0.0,0.0,1.0,0.9286686341189097,1.0,0.9325898800603127,0.0,0.9616166809211883,0.0,1.0391700742242964,1.0,1.0878985389031568,0.0,1.1343549555662706,1.0,1.6364828604773851
1.0,0.0,1.0,0.8550960800533264,1.0,0.8703741940504278,0.0,0.9286686341189097,1.0,0.9388677569922821,1.0,1.013464391294661,1.0,1.0871600118374098,1.0,1.600032880858197
0.0,0.0,0.0,0.9681599545237941,0.0,1.0069057779975172,0.0,1.0535229381974198,0.0,1.05584756618318,1.0,1.093270675543638,0.0,1.5368808264933678,0.0,1.787007416872995
1.0,0.0,1.0,0.8553179555212859,1.0,0.8690449855535611,0.0,0.8782896528933432,0.0,0.9107816754820863,0.0,1.0116634225660055,1.0,1.1673329025221977,1.0,1.4435101036400435
1.0,0.0,1.0,0.851241437676299,1.0,0.9434405775718041,1.0,1.0248624384892904,1.0,1.0438086590906017,1.0,1.1954572779843562,0.0,1.5235749158942788,0.0,1.6438663587272169
1.0,0.0,1.0,0.8444245604501771,1.0,0.8835901773826164,1.0,0.9302615899427997,1.0,1.00799807920275,1.0,1.045649376934925,1.0,1.1673329025221977,0.0,1.2929302628996682
1.0,0.0,1.0,0.8299949087951222,1.0,0.8624215434394817,1.0,1.0308670795423307,1.0,1.0414088784950044,1.0,1.045202035368026,1.0,1.045649376934925,1.0,1.1541362511022497
0.0,0.0,1.0,0.9461836827025992,1.0,1.0190716693822925,0.0,1.0940012777974553,0.0,1.1085946840270975,0.0,1.1216651940490918,1.0,1.5360682422578855,0.0,1.7841441864534584
0.0,0.0,0.0,0.8438550215013945,0.0,0.9111766881427249,0.0,1.0539407336646986,0.0,1.0730791555732613,1.0,1.214805063976449,0.0,1.2570664535609504,0.0,1.5595938247944154
1.0,0.0,1.0,0.8866364590225521,1.0,0.8894257992607764,1.0,0.9197776795782775,1.0,0.9271763626651766,1.0,0.9596329565093322,1.0,1.0308670795423307,0.0,1.44898015292618
1.0,0.0,1.0,0.7841078965424177,1.0,0.7906353994640397,1.0,0.822844188689995,1.0,0.8371617664156377,1.0,0.9271853744068509,1.0,1.0255572717858714,1.0,1.2018195697369736
0.0,0.0,0.0,0.9077028624372964,0.0,1.1681545471692245,0.0,1.3328778207649261,0.0,1.6950161349085426,1.0,1.7871269748706369,0.0,2.1535681703949305,0.0,2.27970375719812
1.0,0.0,1.0,0.7776377891504364,1.0,0.8179333517955106,1.0,0.919202767106844,1.0,1.0338001011646536,1.0,1.1118135211110645,1.0,1.1854881603541554,1.0,1.1976392492118078
1.0,0.0,1.0,0.8177040285016536,1.0,0.8381716695296759,1.0,0.9197776795782775,1.0,1.0520170689025357,1.0,1.065140151657391,1.0,1.1726119854262258,1.0,1.3805880417752514
1.0,0.0,1.0,0.8170404600972254,1.0,0.8416974239998969,1.0,0.8611638800377194,1.0,0.8973675972397144,1.0,0.9176943354672864,1.0,1.2018195697369736,1.0,1.2784425324519706
0.0,0.0,1.0,0.8636871802956102,0.0,0.9005873780618945,0.0,0.9844594663365548,1.0,1.011700522638793,0.0,1.073903832910381,1.0,1.1629776675894055,1.0,1.632140485454594
1.0,0.0,1.0,0.7634524323430579,1.0,0.8110704872389979,1.0,0.822844188689995,1.0,0.8576084557195199,1.0,0.8831274615522299,1.0,1.2103190326238684,1.0,1.3097905093449387
1.0,0.0,1.0,0.7896211945406119,1.0,0.8616106298687433,1.0,0.8722844855027476,1.0,0.9369574116152157,1.0,0.9405289590296805,1.0,1.0871600118374098,1.0,1.554014313765344
1.0,0.0,1.0,0.7824815686875852,1.0,0.8738291074763783,1.0,0.9493058573563063,1.0,0.9680446536346908,1.0,1.0255572717858714,1.0,1.1883093049571167,1.0,1.399244962068797
0.0,0.0,0.0,0.9345974976904191,0.0,1.0299213871575323,0.0,1.155233180444641,0.0,1.737895762892483,1.0,1.760444341734038,0.0,1.9202970347512738,0.0,2.210283585201987
1.0,0.0,1.0,0.8213140368637906,1.0,0.8724880071594934,1.0,0.9269264777954376,1.0,0.9683870841571528,1.0,1.065140151657391,0.0,1.2160180235177616,1.0,1.3261475982881663
0.0,0.0,0.0,0.8690922783131029,0.0,0.8807631248003479,1.0,0.9107816754820863,0.0,0.984224424006805,1.0,1.1099524797384064,0.0,1.147887957782662,0.0,1.2301077269077663
1.0,0.0,1.0,0.7131272348368274,1.0,0.7776377891504364,1.0,0.8299949087951222,1.0,0.8815428428324816,1.0,1.129019622374473,1.0,1.3211138784483984,1.0,1.4049278470290563
0.0,0.0,0.0,0.8862306902034133,0.0,0.997492982749477,0.0,1.0127797920044437,0.0,1.2301697147652948,0.0,1.395472493537507,0.0,1.7560342122817385,0.0,1.787007416872995
0.0,0.0,1.0,0.8096292560206285,0.0,0.8198133971930944,1.0,1.0116634225660055,0.0,1.037592968402085,1.0,1.0846215146808034,0.0,1.093184290111211,0.0,1.565308889536441
1.0,0.0,1.0,0.7808018370728175,1.0,0.8416974239998969,1.0,0.897540165907933,1.0,0.899564802884241,1.0,1.0489081521097283,1.0,1.1603134815075697,1.0,1.5126741364919525
0.0,0.0,0.0,0.8294810465000865,0.0,0.8950004059055462,0.0,0.945609862098773,0.0,1.1138948357026068,0.0,1.5380779008082113,1.0,1.5702204978055054,1.0,1.849928600334513
0.0,0.0,0.0,0.8554125182412491,0.0,0.9437078659689744,0.0,1.2301077269077663,0.0,1.6026572786918414,0.0,1.7275295980883303,0.0,1.9352330493067187,0.0,2.0363324460965457
0.0,0.0,0.0,0.7804311602979936,0.0,0.8359917160311311,1.0,0.906795664715651,0.0,1.0276222193718452,0.0,1.087389924957327,1.0,1.0985998202843188,1.0,1.4802504852528726
1.0,0.0,0.0,0.7556720407949149,0.0,0.7559932374083554,1.0,0.9247168552048061,0.0,1.0542136858851838,0.0,1.195766152114675,0.0,1.214805063976449,1.0,1.26478857195045
0.0,0.0,1.0,0.7559932374083554,0.0,0.7857389172749282,0.0,0.8438550215013945,1.0,0.9480248776988566,0.0,1.2893890118729812,1.0,1.315519310015741,0.0,1.389741442297619
1.0,0.0,1.0,0.7442294971441663,1.0,0.7654951732507891,1.0,0.8385694342806571,1.0,0.8831008674116646,1.0,0.9756331812735577,1.0,1.3807405241886728,1.0,1.396822839848719
1.0,0.0,0.0,0.8202333463528066,1.0,0.9570666924257251,1.0,0.9812000400291949,1.0,1.0057988375534712,1.0,1.0090381635475039,0.0,1.3854664703683277,1.0,1.6400489272154446
0.0,0.0,0.0,0.8354064929158078,0.0,1.0334697265712858,1.0,1.2847164098081725,0.0,1.6616458512913463,0.0,1.737895762892483,0.0,1.7827654042706158,0.0,1.9573706333468337
1.0,0.0,0.0,0.7455158962592975,1.0,0.8724880071594934,1.0,0.9297405500581576,0.0,1.0604589106160713,1.0,1.1801948938661433,1.0,1.2235870171757102,0.0,1.238732568682569
0.0,0.0,0.0,0.7155942005100908,1.0,0.9055734780344086,1.0,0.9132765454239287,1.0,1.0314894086107682,0.0,1.2394331760162287,0.0,1.4396951036138366,1.0,1.5235749158942788
0.0,0.0,0.0,0.9451109595700412,1.0,1.0044386799714295,0.0,1.0340999569512657,1.0,1.0660275830733221,0.0,1.073413735256495,0.0,1.102975821746401,0.0,1.6889843347678866
1.0,0.0,1.0,0.9967626934768452,1.0,1.0295209919431678,1.0,1.0595601658275353,1.0,1.0847997546955706,1.0,1.1107440083506241,1.0,1.3712667024597613,1.0,1.5040265207869017
0.0,0.0,0.0,1.017516429307852,0.0,1.0339375388053142,0.0,1.101435727048896,0.0,1.1039524112407009,1.0,1.2240953086698165,0.0,1.3102560889432082,0.0,1.6798146395182978
1.0,0.0,0.0,0.9110390722022625,1.0,1.0026380599765188,0.0,1.1086746910545124,0.0,1.1198151220949117,1.0,1.1395897963514077,0.0,1.1786000485760253,1.0,1.5687925361879234
0.0,0.0,0.0,0.9618258097904301,0.0,1.028105923039944,0.0,1.102975821746401,0.0,1.5103876501932538,1.0,1.8232719951673715,0.0,1.8512184633081634,0.0,1.9112016663096303
0.0,0.0,0.0,0.9209301937681584,0.0,0.9275359944006776,0.0,0.9530873495147406,0.0,1.0800774551718082,0.0,1.392499421781426,1.0,1.7126262023028065,0.0,1.750917468104961
0.0,0.0,1.0,1.1715486387532652,0.0,1.2515933658816054,0.0,1.2927105650074497,1.0,1.3624530923040614,0.0,1.805087946776232,1.0,2.1256224595779583,0.0,2.1551948595279495
0.0,0.0,0.0,1.0027365240748898,0.0,1.0635556260882855,0.0,1.1839525024114,0.0,1.2000555696711923,1.0,1.8068437257225514,0.0,1.9346683407383194,0.0,1.97772048760573
1.0,0.0,1.0,0.7749408608609525,1.0,0.7901609752988229,1.0,0.8194381340418547,1.0,0.9313229201613415,1.0,1.091526586249754,1.0,1.21640099419492,1.0,1.2379186433606186
1.0,0.0,1.0,0.8127552736048849,1.0,0.8160195655706416,1.0,0.9198906058970384,1.0,0.9362340753642221,1.0,1.0070964165286678,1.0,1.1929681989974716,1.0,1.373023907852171
1.0,0.0,0.0,1.0144289923231264,1.0,1.0923203542140207,1.0,1.1126623578271506,0.0,1.1137415941955726,1.0,1.122730771547289,0.0,1.5077444000027376,0.0,1.542402999075559
1.0,0.0,0.0,0.8637797209965282,0.0,0.9081156313021608,0.0,0.993385872895352,1.0,0.9971266493082491,0.0,1.037283520375486,1.0,1.2317923624796803,0.0,1.4008668585936221
1.0,0.0,1.0,0.9622130033320574,1.0,1.0566205960777282,1.0,1.077394691927285,1.0,1.0931156471535761,1.0,1.113025382808604,1.0,1.11456533101557,1.0,1.2403888403284198
0.0,0.0,0.0,0.9338187085825097,0.0,0.9474668551363109,0.0,1.0255641049685473,0.0,1.6996700493910069,0.0,1.8193719693572477,1.0,1.8925019179724054,0.0,1.97772048760573
0.0,0.0,0.0,0.7161530248613438,1.0,0.7804869505333382,0.0,0.8712242062541229,0.0,1.0193259626142366,1.0,1.0370102719499952,0.0,1.2342202170325172,1.0,1.5015628237013592
1.0,0.0,1.0,0.8790482235969399,0.0,0.9125538602641927,1.0,0.9427021549268559,1.0,1.004581760054693,1.0,1.0120193831832565,1.0,1.2080047701574694,1.0,1.247865173978788
0.0,0.0,0.0,1.2077029820765737,0.0,1.2185466635619036,0.0,1.2353595996849875,0.0,1.5181762845733997,0.0,1.937962997151867,0.0,2.205435430421309,0.0,2.208604539887354
0.0,0.0,0.0,0.9093637852882054,0.0,0.9414759341172484,0.0,1.0472163184347163,0.0,1.3967048586637802,0.0,1.4525030568762325,1.0,1.767193995434448,0.0,1.7695814959895146
1.0,0.0,1.0,0.9317689928454315,1.0,0.9683335015292419,1.0,1.11456533101557,1.0,1.1329691599221243,1.0,1.1373586325362453,1.0,1.1722877498544797,1.0,1.212777345712713
1.0,0.0,1.0,0.909290547743115,1.0,0.9170529007643269,1.0,0.9362340753642221,1.0,1.0295209919431678,1.0,1.0426088380729495,1.0,1.0933862230259679,1.0,1.2977631769442237
1.0,0.0,0.0,0.8946082453863798,1.0,0.937992909660673,1.0,0.9694697675338793,1.0,1.0165467401090482,1.0,1.1047567930253002,1.0,1.1291217499419621,0.0,1.5015628237013592
0.0,0.0,0.0,1.0228476139329994,1.0,1.0442746576485198,0.0,1.0834708657789458,1.0,1.1591974138498875,0.0,1.291538627266234,1.0,1.3020900226843584,0.0,1.3102560889432082
0.0,0.0,0.0,0.9474966961158904,1.0,0.993385872895352,0.0,1.028788924820012,0.0,1.1584366538643651,0.0,1.7791996872838796,1.0,1.7850966197371088,0.0,1.8503400803396852
0.0,0.0,0.0,0.9615651481312911,0.0,0.9736752323994644,0.0,0.9868133994720941,0.0,1.0068768501910834,0.0,1.0503707427700002,0.0,1.392499421781426,1.0,1.609708720773472
1.0,0.0,0.0,0.9196162957922627,1.0,1.0629419436337348,0.0,1.0840661529839553,1.0,1.1395897963514077,0.0,1.1715486387532652,1.0,1.2167352751114335,1.0,1.592841476620013
0.0,0.0,0.0,0.8712242062541229,0.0,1.045724704609787,0.0,1.0786469143475894,0.0,1.136286722281044,0.0,1.3820091958710916,1.0,1.4492121371853333,0.0,1.750917468104961
0.0,0.0,0.0,1.1139221882788952,0.0,1.1167367178315444,0.0,1.1224189714681283,0.0,1.2201685215614018,0.0,1.2988539339061562,0.0,1.6996700493910069,1.0,1.9784375994808063
1.0,0.0,1.0,0.996832904701784,0.0,1.0404354878794315,0.0,1.040643550473699,0.0,1.0933858765033824,0.0,1.2240953086698165,1.0,1.247865173978788,0.0,1.4994039169447007
0.0,0.0,0.0,0.9381907150456777,0.0,0.9753862965211828,0.0,0.9866607959140721,0.0,1.2699985721163256,0.0,1.713240680167317,0.0,1.7444336887296954,1.0,1.96310979533055
0.0,0.0,0.0,0.7491277539475925,0.0,0.7842975238525749,0.0,0.8086702225950284,0.0,0.8296759893389296,1.0,0.9871174391183424,0.0,1.2388153499094416,0.0,1.396663184997093
1.0,0.0,1.0,0.9355246293412127,1.0,0.940924341978195,0.0,1.0350503653224623,1.0,1.072404770756591,1.0,1.091231834213623,1.0,1.1001926253300796,0.0,1.3020900226843584
1.0,0.0,1.0,1.1107440083506241,0.0,1.1150721212718224,1.0,1.122730771547289,0.0,1.134937986303614,1.0,1.2220980732969244,1.0,1.348716026861926,0.0,1.664554349930966
1.0,0.0,1.0,0.8260243724683425,1.0,0.879135237664298,0.0,0.9068555083172861,0.0,0.9454089670016133,1.0,0.9659087671776828,0.0,1.3076944017948868,1.0,1.3126234213366708
1.0,0.0,1.0,0.7631552819892551,1.0,0.7901609752988229,1.0,0.7996408748953895,1.0,0.9123158792916213,1.0,0.9544546616327487,1.0,1.308285212573248,1.0,1.3995677489429923
0.0,0.0,1.0,0.9236074387470479,1.0,1.005703953830486,0.0,1.0340999569512657,1.0,1.0631305608476846,0.0,1.1119307504019253,1.0,1.3672708755246559,0.0,1.4215426323517895
1.0,0.0,1.0,0.9370756970191021,0.0,1.0866186401168054,0.0,1.090679726992055,0.0,1.1287632595839157,1.0,1.2107955654496023,0.0,1.3310183536223124,0.0,1.342856705058603
0.0,0.0,0.0,1.0428966162619757,1.0,1.152167162246552,0.0,1.2130000576200226,0.0,1.2515933658816054,0.0,1.291538627266234,0.0,1.8479324739368785,1.0,1.9718773481985061
0.0,0.0,0.0,1.028788924820012,0.0,1.0299767709208854,1.0,1.037283520375486,1.0,1.1181632306352098,0.0,1.4215426323517895,0.0,1.7739014701188676,1.0,1.8723139234764128
1.0,0.0,1.0,0.8972069620794555,1.0,1.011053462800013,1.0,1.019382215332623,1.0,1.0563731758652166,1.0,1.1291217499419621,1.0,1.1500420670469942,1.0,1.4152987057829927
0.0,0.0,0.0,1.1407258575459325,0.0,1.1668126331542592,0.0,1.2000555696711923,0.0,1.5181762845733997,0.0,1.9491580652471234,1.0,1.9844396115797405,0.0,2.1473728983869713
1.0,0.0,1.0,0.9331676545724146,1.0,0.9659087671776828,0.0,0.9741356888375671,1.0,0.9827963805687061,1.0,1.0231868957760226,1.0,1.1294520001850297,1.0,1.4112121410058769
0.0,0.0,1.0,0.7328816107440074,1.0,0.8991437639017291,1.0,0.9196162957922627,1.0,0.9314471899427068,1.0,1.0350503653224623,1.0,1.473224855100017,1.0,1.6081551722676812
1.0,0.0,1.0,0.866501882883446,1.0,0.937992909660673,1.0,0.942074318117798,1.0,1.011053462800013,1.0,1.0732367246592327,1.0,1.1353103962420852,0.0,1.5977684891448418
0.0,0.0,1.0,0.9454089670016133,0.0,0.9736752323994644,1.0,0.9741356888375671,1.0,0.978299880581454,0.0,1.0208808592969374,0.0,1.050046019446355,1.0,1.6219127823689417
0.0,0.0,0.0,1.0288150024300162,0.0,1.0329781827940387,0.0,1.0781475094889075,1.0,1.1198151220949117,0.0,1.1224189714681283,1.0,1.342856705058603,0.0,1.555404442582584
0.0,0.0,0.0,0.96566093251801,0.0,1.0068768501910834,0.0,1.050046019446355,1.0,1.0591719057215987,0.0,1.0739243629944335,0.0,1.3181929857522292,0.0,1.6889843347678866
1.0,0.0,0.0,0.951571168369516,0.0,0.9946280157702556,0.0,1.009448951498458,1.0,1.1047567930253002,0.0,1.131673049871774,1.0,1.2022181300605421,0.0,1.4542550874953364
0.0,0.0,0.0,0.8363983096707669,1.0,0.9646513822046542,1.0,0.9946280157702556,1.0,1.0144289923231264,0.0,1.1647904829296836,0.0,1.2393234469303054,1.0,1.6456797856298149
1.0,0.0,1.0,0.8392269792143197,1.0,0.8735158592567706,1.0,0.9427021549268559,1.0,0.9556663208846086,1.0,1.0566205960777282,1.0,1.3525828553501291,1.0,1.4200425491865114
0.0,0.0,0.0,0.9329698264010763,0.0,1.125492884003245,0.0,1.2699985721163256,1.0,1.6661071586664842,0.0,1.7289969361005209,0.0,2.041074438917865,0.0,2.0926486705400893
0.0,0.0,0.0,1.0870854979725588,0.0,1.101435727048896,0.0,1.2769281865849489,1.0,1.4994039169447007,0.0,1.9342449857033497,0.0,1.9542670918386849,0.0,2.0394164776603425
0.0,0.0,0.0,0.8979467431806505,1.0,0.9986201052690619,0.0,1.0027365240748898,0.0,1.0734361671712254,1.0,1.090679726992055,0.0,1.6030594221222987,1.0,1.6486062702380142
0.0,0.0,0.0,1.0800774551718082,0.0,1.136286722281044,0.0,1.16060685246892,0.0,1.8049910536259712,0.0,1.8202442354230661,0.0,1.8918256829780005,1.0,1.9992799774445726
0.0,0.0,0.0,0.8224833361153212,0.0,1.1028960648732566,0.0,1.3967048586637802,0.0,1.4668689638361265,0.0,1.5191391090659974,0.0,1.5826289602498531,0.0,1.7752242006369512
1.0,0.0,0.0,0.8991437639017291,1.0,0.9415650291029487,1.0,1.0026380599765188,1.0,1.028581352323406,1.0,1.0629419436337348,0.0,1.2452006987138744,1.0,1.280818488781624
0.0,0.0,1.0,0.8700260492709168,0.0,0.9530873495147406,0.0,0.9579713844157918,0.0,1.0193259626142366,0.0,1.045724704609787,0.0,1.16060685246892,1.0,1.3076944017948868
1.0,0.0,0.0,0.8367273801144729,1.0,0.8612484664374284,0.0,0.9871174391183424,0.0,0.9883544778688028,1.0,0.996832904701784,1.0,1.004581760054693,1.0,1.3482511898694096
0.0,0.0,0.0,0.8230423778292076,1.0,0.8854417775712567,1.0,0.9081156313021608,0.0,0.9107600849501712,1.0,0.944731135414569,0.0,1.1016159539889758,0.0,1.2388153499094416
1.0,0.0,1.0,0.8425120970982276,1.0,0.8720506374385987,1.0,0.942074318117798,0.0,0.9645325710249331,1.0,0.9694697675338793,0.0,1.0370102719499952,1.0,1.3126234213366708
0.0,0.0,0.0,0.8077938728956509,1.0,0.9110390722022625,0.0,1.0329781827940387,0.0,1.0399004914664465,0.0,1.2988539339061562,0.0,1.70757753528396,1.0,1.7218069836102152
1.0,0.0,1.0,0.8838754140677856,1.0,0.9398632992980077,1.0,0.9451742610601805,1.0,0.9772639218199185,1.0,1.091231834213623,1.0,1.113025382808604,1.0,1.5241589695795297
1.0,0.0,0.0,0.9986201052690619,1.0,1.0595601658275353,1.0,1.059694482775177,0.0,1.1534701061471777,1.0,1.2107955654496023,1.0,1.2220980732969244,1.0,1.2967734234542099
0.0,0.0,0.0,1.174880284352055,0.0,1.2130000576200226,0.0,1.3375136732665234,0.0,2.0870809533036647,0.0,2.145953360097066,0.0,2.1551948595279495,1.0,2.3545467373276314
0.0,0.0,0.0,0.8922861370304068,0.0,1.0339375388053142,0.0,1.2769281865849489,0.0,1.3375136732665234,0.0,1.7840961166528486,0.0,1.8479324739368785,0.0,1.9911224109416006
1.0,0.0,1.0,0.748777586839748,1.0,0.7789835622965176,1.0,0.9317689928454315,1.0,0.9324918745717043,1.0,1.0933862230259679,1.0,1.281497545477293,1.0,1.4152987057829927
1.0,0.0,0.0,0.9314471899427068,1.0,1.1001926253300796,0.0,1.152167162246552,0.0,1.1591974138498875,1.0,1.2167352751114335,0.0,1.3624530923040614,1.0,1.5040143537297876
0.0,0.0,0.0,0.7245764030428854,0.0,0.842444158265882,1.0,0.8637797209965282,0.0,0.9107600849501712,0.0,1.1584366538643651,0.0,1.396663184997093,0.0,1.4661677337512935
1.0,0.0,1.0,0.6590407278309641,1.0,0.748777586839748,1.0,0.909290547743115,1.0,1.0070964165286678,1.0,1.1373586325362453,1.0,1.2596557249207117,1.0,1.2961592145295346
1.0,0.0,1.0,0.6857223992739838,1.0,0.9370756970191021,0.0,1.0000931165860174,1.0,1.059694482775177,1.0,1.1216059437473669,1.0,1.3712667024597613,1.0,1.373023907852171
1.0,0.0,1.0,0.7622181062134947,1.0,0.7996408748953895,1.0,0.8510238811465147,1.0,0.9699429683994528,1.0,1.025662494472053,1.0,1.2379186433606186,0.0,1.3672708755246559
1.0,0.0,1.0,0.9123158792916213,1.0,1.025662494472053,1.0,1.0280269326865143,1.0,1.0665540904305713,1.0,1.1004956765902192,1.0,1.1329691599221243,1.0,1.2410836166210177
0.0,0.0,0.0,1.0131442034981273,0.0,1.030954129222979,1.0,1.1137415941955726,0.0,1.1204707577438426,0.0,1.2185466635619036,0.0,1.2393234469303054,1.0,1.664554349930966
1.0,0.0,1.0,0.9313229201613415,1.0,0.9330417162826155,1.0,0.9456095399528329,1.0,0.9556663208846086,1.0,1.0752224927799974,1.0,1.1658334111115474,1.0,1.2403888403284198
1.0,0.0,1.0,0.9324918745717043,1.0,1.0563731758652166,1.0,1.0665540904305713,1.0,1.0732367246592327,1.0,1.0886600057996925,1.0,1.1435768954580798,1.0,1.212777345712713
1.0,0.0,1.0,0.9486939432034314,1.0,1.0847997546955706,1.0,1.1126623578271506,1.0,1.1500420670469942,1.0,1.171575500940829,1.0,1.2977631769442237,1.0,1.348716026861926
0.0,0.0,0.0,1.1202881867431334,0.0,1.1204707577438426,1.0,1.134937986303614,0.0,1.1407258575459325,0.0,1.2077029820765737,1.0,1.5077444000027376,0.0,1.9341961170217308
0.0,0.0,1.0,0.9584446455775206,1.0,1.0000931165860174,0.0,1.0288150024300162,1.0,1.1086746910545124,1.0,1.1287632595839157,1.0,1.2452006987138744,1.0,1.4750159430224241
1.0,0.0,0.0,0.9646513822046542,1.0,1.0165467401090482,1.0,1.019382215332623,1.0,1.0923203542140207,1.0,1.171575500940829,1.0,1.2022181300605421,1.0,1.6408495659212465
0.0,0.0,0.0,1.028105923039944,0.0,1.0299767709208854,0.0,1.073413735256495,0.0,1.1119307504019253,1.0,1.5929585585506605,0.0,1.6723454469741,1.0,1.893013613250911
0.0,0.0,0.0,1.0399004914664465,1.0,1.0840661529839553,1.0,1.1786000485760253,0.0,1.2927105650074497,0.0,1.435251663043629,1.0,1.8401821162823637,0.0,1.9715479781097376
0.0,0.0,0.0,1.0503707427700002,0.0,1.1662085722063569,0.0,1.3181929857522292,0.0,1.4788139261574276,0.0,1.9233487143373682,0.0,1.983279161810603,0.0,2.037373306544427
1.0,0.0,1.0,0.86746421118136,1.0,0.9971266493082491,0.0,1.005703953830486,1.0,1.034042198918571,0.0,1.1181632306352098,1.0,1.21640099419492,0.0,1.3934245488980068
1.0,0.0,1.0,0.9699429683994528,1.0,0.9769522047033815,1.0,1.0280296025945443,0.0,1.0631305608476846,0.0,1.0660275830733221,1.0,1.1294520001850297,1.0,1.2405910415555852
0.0,0.0,0.0,1.0255641049685473,0.0,1.0781475094889075,1.0,1.0866186401168054,0.0,1.0960306655899519,0.0,1.2201685215614018,0.0,1.3097524745818534,0.0,1.6030594221222987
0.0,0.0,0.0,1.0786469143475894,0.0,1.099544474413408,0.0,1.125492884003245,1.0,1.131673049871774,0.0,1.2342202170325172,0.0,1.260778929738582,1.0,1.8749437478213082
1.0,0.0,1.0,0.8510238811465147,1.0,0.8950089822023062,1.0,0.9331676545724146,1.0,0.9769522047033815,1.0,1.1004956765902192,1.0,1.1946009343058142,1.0,1.493289856860581
0.0,0.0,0.0,1.0161743770297296,0.0,1.0739243629944335,0.0,1.4788139261574276,0.0,1.5103876501932538,1.0,1.8570710378420938,0.0,1.864199340600164,0.0,1.954123394635576
1.0,0.0,1.0,0.9198906058970384,1.0,0.9415650291029487,1.0,0.9452016621921304,0.0,0.9584446455775206,1.0,1.0687533865393732,1.0,1.1216059437473669,1.0,1.349711859382836
1.0,0.0,0.0,0.978299880581454,0.0,1.0044386799714295,1.0,1.0231868957760226,1.0,1.0280296025945443,0.0,1.0394818491610742,0.0,1.0591719057215987,1.0,1.6260798690554832
1.0,0.0,1.0,0.866501882883446,1.0,0.8885402487773244,1.0,0.8950089822023062,1.0,1.0280269326865143,1.0,1.0886600057996925,1.0,1.3771301120157435,1.0,1.4112121410058769
0.0,0.0,0.0,1.0635556260882855,0.0,1.0734361671712254,1.0,1.1150721212718224,0.0,1.1202881867431334,1.0,1.1534701061471777,0.0,1.1668126331542592,0.0,1.8436899169630736
0.0,0.0,0.0,1.0472163184347163,0.0,1.052046035126137,0.0,1.0870854979725588,1.0,1.0933858765033824,0.0,1.6798146395182978,0.0,1.746684839497169,1.0,1.7830477726729217
0.0,0.0,1.0,0.8971798966472879,1.0,0.9125538602641927,0.0,1.017516429307852,1.0,1.040643550473699,0.0,1.0834708657789458,1.0,1.533400505102371,1.0,1.6234879740556407
1.0,0.0,1.0,0.8458176592922673,0.0,0.8971798966472879,1.0,0.940924341978195,1.0,1.0120193831832565,0.0,1.0442746576485198,1.0,1.3525828553501291,1.0,1.5668763214262933
0.0,0.0,1.0,0.9068555083172861,0.0,0.9209301937681584,0.0,0.9579713844157918,0.0,0.9868133994720941,0.0,1.0208808592969374,1.0,1.2039800542110026,0.0,1.2895590131923076
1.0,0.0,1.0,0.8392269792143197,1.0,0.8458176592922673,1.0,0.9398632992980077,1.0,1.072404770756591,1.0,1.0931156471535761,1.0,1.2080047701574694,1.0,1.6102276611851338
1.0,0.0,1.0,0.8067063398378144,1.0,0.8160195655706416,1.0,0.9452016621921304,1.0,0.9772639218199185,1.0,1.0067654464731473,1.0,1.280818488781624,1.0,1.2961592145295346
0.0,0.0,0.0,0.8979467431806505,0.0,0.9338187085825097,0.0,1.0960306655899519,0.0,1.1839525024114,1.0,1.3310183536223124,0.0,1.8210449519623835,0.0,1.8436899169630736
0.0,0.0,0.0,0.8933213759365422,0.0,0.9329698264010763,0.0,0.9866607959140721,1.0,1.009448951498458,0.0,1.1647904829296836,0.0,1.260778929738582,0.0,1.6408619942754443
0.0,0.0,0.0,0.9451109595700412,0.0,0.9618258097904301,0.0,0.96566093251801,0.0,1.0161743770297296,1.0,1.0394818491610742,0.0,1.6723454469741,0.0,1.7177474167364268
0.0,0.0,0.0,0.9275359944006776,0.0,0.9615651481312911,0.0,1.1662085722063569,0.0,1.2895590131923076,0.0,1.8162659665609027,0.0,1.8488525384838383,0.0,1.8918256829780005
0.0,0.0,0.0,0.9474668551363109,0.0,1.1139221882788952,0.0,1.3097524745818534,0.0,1.8210449519623835,0.0,1.9625922679776358,0.0,2.1510727926906017,1.0,2.392126971350917
1.0,0.0,0.0,0.7804869505333382,1.0,0.8260243724683425,1.0,0.8425120970982276,0.0,0.8700260492709168,1.0,1.0946732555035144,0.0,1.2039800542110026,0.0,1.2743744308760068
1.0,0.0,1.0,0.7768068024417345,1.0,0.8194381340418547,1.0,0.86746421118136,0.0,0.944731135414569,1.0,1.1658334111115474,1.0,1.2317923624796803,1.0,1.248251830151075
